id,member_id,applicationType,score,month
42171,3514,경찰직공무원(남),8,3
42172,3514,경찰직공무원(남),31,4
42173,3514,경찰직공무원(남),38,5
42174,3514,경찰직공무원(남),32,6
42175,3514,경찰직공무원(남),42,7
42176,3514,경찰직공무원(남),48,8
42177,3514,경찰직공무원(남),26,9
42178,3514,경찰직공무원(남),42,10
42179,3514,경찰직공무원(남),35,11
42180,3515,경찰직공무원(남),24,12
42181,3515,경찰직공무원(남),16,1
42182,3515,경찰직공무원(남),23,2
42183,3515,경찰직공무원(남),5,3
42184,3515,경찰직공무원(남),13,4
42185,3515,경찰직공무원(남),27,5
42186,3515,경찰직공무원(남),7,6
42187,3515,경찰직공무원(남),33,7
42188,3515,경찰직공무원(남),26,8
42189,3515,경찰직공무원(남),9,9
42190,3515,경찰직공무원(남),44,10
42191,3515,경찰직공무원(남),21,11
42192,3516,경찰직공무원(남),49,12
42193,3516,경찰직공무원(남),49,1
42194,3516,경찰직공무원(남),29,2
42195,3516,경찰직공무원(남),17,3
42196,3516,경찰직공무원(남),11,4
42197,3516,경찰직공무원(남),44,5
42198,3516,경찰직공무원(남),13,6
42199,3516,경찰직공무원(남),46,7
42200,3516,경찰직공무원(남),44,8
42201,3516,경찰직공무원(남),25,9
42202,3516,경찰직공무원(남),39,10
42203,3516,경찰직공무원(남),34,11
42204,3517,경찰직공무원(남),42,12
42205,3517,소방직공무원(남),29,1
42206,3517,소방직공무원(남),47,2
42207,3517,소방직공무원(남),18,3
42208,3517,소방직공무원(남),7,4
42209,3517,소방직공무원(남),17,5
42210,3517,소방직공무원(남),43,6
42211,3517,소방직공무원(남),34,7
42212,3517,소방직공무원(남),11,8
42213,3517,소방직공무원(남),6,9
42214,3517,소방직공무원(남),18,10
42215,3517,소방직공무원(남),37,11
42216,3518,소방직공무원(남),45,12
42217,3518,경찰직공무원(여),32,1
42218,3518,경찰직공무원(여),45,2
42219,3518,경찰직공무원(여),42,3
42220,3518,경찰직공무원(여),42,4
42221,3518,경찰직공무원(여),34,5
42222,3518,경찰직공무원(여),34,6
42223,3518,경찰직공무원(여),49,7
42224,3518,경찰직공무원(여),38,8
42225,3518,경찰직공무원(여),29,9
42226,3518,경찰직공무원(여),20,10
42227,3518,경찰직공무원(여),31,11
42228,3519,경찰직공무원(여),41,12
42229,3519,경찰직공무원(여),34,1
42230,3519,경찰직공무원(여),37,2
42231,3519,경찰직공무원(여),29,3
42232,3519,경찰직공무원(여),22,4
42233,3519,경찰직공무원(여),24,5
42234,3519,경찰직공무원(여),15,6
42235,3519,경찰직공무원(여),40,7
42236,3519,경찰직공무원(여),47,8
42237,3519,경찰직공무원(여),28,9
42238,3519,경찰직공무원(여),19,10
42239,3519,경찰직공무원(여),26,11
42240,3520,경찰직공무원(여),37,12
42241,3520,경찰직공무원(남),37,1
42242,3520,경찰직공무원(남),12,2
42243,3520,경찰직공무원(남),29,3
42244,3520,경찰직공무원(남),24,4
42245,3520,경찰직공무원(남),30,5
42246,3520,경찰직공무원(남),20,6
42247,3520,경찰직공무원(남),46,7
42248,3520,경찰직공무원(남),46,8
42249,3520,경찰직공무원(남),13,9
42250,3520,경찰직공무원(남),24,10
42251,3520,경찰직공무원(남),5,11
42252,3521,경찰직공무원(남),29,12
42253,3521,경찰직공무원(남),8,1
42254,3521,경찰직공무원(남),45,2
42255,3521,경찰직공무원(남),43,3
42256,3521,경찰직공무원(남),18,4
42257,3521,경찰직공무원(남),46,5
42258,3521,경찰직공무원(남),26,6
42259,3521,경찰직공무원(남),11,7
42260,3521,경찰직공무원(남),31,8
42261,3521,경찰직공무원(남),41,9
42262,3521,경찰직공무원(남),19,10
42263,3521,경찰직공무원(남),31,11
42264,3522,경찰직공무원(남),23,12
42265,3522,소방직공무원(남),27,1
42266,3522,소방직공무원(남),39,2
42267,3522,소방직공무원(남),8,3
42268,3522,소방직공무원(남),15,4
42269,3522,소방직공무원(남),10,5
42270,3522,소방직공무원(남),39,6
42271,3522,소방직공무원(남),5,7
42272,3522,소방직공무원(남),38,8
42273,3522,소방직공무원(남),25,9
42274,3522,소방직공무원(남),24,10
42275,3522,소방직공무원(남),26,11
42276,3523,소방직공무원(남),46,12
42277,3523,경찰직공무원(여),5,1
42278,3523,경찰직공무원(여),41,2
42279,3523,경찰직공무원(여),48,3
42280,3523,경찰직공무원(여),9,4
42281,3523,경찰직공무원(여),40,5
42282,3523,경찰직공무원(여),9,6
42283,3523,경찰직공무원(여),36,7
42284,3523,경찰직공무원(여),36,8
42285,3523,경찰직공무원(여),41,9
42286,3523,경찰직공무원(여),31,10
42287,3523,경찰직공무원(여),33,11
42288,3524,경찰직공무원(여),22,12
42289,3524,소방직공무원(여),42,1
42290,3524,소방직공무원(여),15,2
42291,3524,소방직공무원(여),19,3
42292,3524,소방직공무원(여),20,4
42293,3524,소방직공무원(여),25,5
42294,3524,소방직공무원(여),28,6
42295,3524,소방직공무원(여),8,7
42296,3524,소방직공무원(여),41,8
42297,3524,소방직공무원(여),10,9
42298,3524,소방직공무원(여),32,10
42299,3524,소방직공무원(여),15,11
42300,3525,소방직공무원(여),10,12
42301,3525,소방직공무원(남),20,1
42302,3525,소방직공무원(남),42,2
42303,3525,소방직공무원(남),33,3
42304,3525,소방직공무원(남),44,4
42305,3525,소방직공무원(남),39,5
42306,3525,소방직공무원(남),32,6
42307,3525,소방직공무원(남),31,7
42308,3525,소방직공무원(남),8,8
42309,3525,소방직공무원(남),30,9
42310,3525,소방직공무원(남),45,10
42311,3525,소방직공무원(남),46,11
42312,3526,소방직공무원(남),16,12
42313,3526,경호직공무원(여),7,1
42314,3526,경호직공무원(여),25,2
42315,3526,경호직공무원(여),12,3
42316,3526,경호직공무원(여),31,4
42317,3526,경호직공무원(여),18,5
42318,3526,경호직공무원(여),21,6
42319,3526,경호직공무원(여),10,7
42320,3526,경호직공무원(여),44,8
42321,3526,경호직공무원(여),30,9
42322,3526,경호직공무원(여),45,10
42323,3526,경호직공무원(여),43,11
42324,3527,경호직공무원(여),10,12
42325,3527,소방직공무원(여),17,1
42326,3527,소방직공무원(여),33,2
42327,3527,소방직공무원(여),29,3
42328,3527,소방직공무원(여),15,4
42329,3527,소방직공무원(여),18,5
42330,3527,소방직공무원(여),9,6
42331,3527,소방직공무원(여),8,7
42332,3527,소방직공무원(여),32,8
42333,3527,소방직공무원(여),36,9
42334,3527,소방직공무원(여),5,10
42335,3527,소방직공무원(여),26,11
42336,3528,소방직공무원(여),22,12
42337,3528,경찰직공무원(남),6,1
42338,3528,경찰직공무원(남),44,2
42339,3528,경찰직공무원(남),10,3
42340,3528,경찰직공무원(남),22,4
42341,3528,경찰직공무원(남),17,5
42342,3528,경찰직공무원(남),47,6
42343,3528,경찰직공무원(남),11,7
42344,3528,경찰직공무원(남),7,8
42345,3528,경찰직공무원(남),34,9
42346,3528,경찰직공무원(남),27,10
42347,3528,경찰직공무원(남),42,11
42348,3529,경찰직공무원(남),14,12
42349,3529,소방직공무원(여),34,1
42350,3529,소방직공무원(여),32,2
42351,3529,소방직공무원(여),33,3
42352,3529,소방직공무원(여),48,4
42353,3529,소방직공무원(여),14,5
42354,3529,소방직공무원(여),7,6
42355,3529,소방직공무원(여),36,7
42356,3529,소방직공무원(여),45,8
42357,3529,소방직공무원(여),40,9
42358,3529,소방직공무원(여),29,10
42359,3529,소방직공무원(여),38,11
42360,3530,소방직공무원(여),12,12
42361,3530,경찰직공무원(여),21,1
42362,3530,경찰직공무원(여),22,2
42363,3530,경찰직공무원(여),10,3
42364,3530,경찰직공무원(여),11,4
42365,3530,경찰직공무원(여),28,5
42366,3530,경찰직공무원(여),20,6
42367,3530,경찰직공무원(여),48,7
42368,3530,경찰직공무원(여),6,8
42369,3530,경찰직공무원(여),43,9
42370,3530,경찰직공무원(여),23,10
42371,3530,경찰직공무원(여),41,11
42372,3531,경찰직공무원(여),15,12
42373,3531,경호직공무원(남),24,1
42374,3531,경호직공무원(남),36,2
42375,3531,경호직공무원(남),5,3
42376,3531,경호직공무원(남),18,4
42377,3531,경호직공무원(남),24,5
42378,3531,경호직공무원(남),23,6
42379,3531,경호직공무원(남),44,7
42380,3531,경호직공무원(남),28,8
42381,3531,경호직공무원(남),28,9
42382,3531,경호직공무원(남),16,10
42383,3531,경호직공무원(남),44,11
42384,3532,경호직공무원(남),42,12
42385,3532,경찰직공무원(여),15,1
42386,3532,경찰직공무원(여),18,2
42387,3532,경찰직공무원(여),36,3
42388,3532,경찰직공무원(여),30,4
42389,3532,경찰직공무원(여),12,5
42390,3532,경찰직공무원(여),12,6
42391,3532,경찰직공무원(여),41,7
42392,3532,경찰직공무원(여),14,8
42393,3532,경찰직공무원(여),11,9
42394,3532,경찰직공무원(여),8,10
42395,3532,경찰직공무원(여),34,11
42396,3533,경찰직공무원(여),35,12
42397,3533,경찰직공무원(남),49,1
42398,3533,경찰직공무원(남),20,2
42399,3533,경찰직공무원(남),11,3
42400,3533,경찰직공무원(남),10,4
42401,3533,경찰직공무원(남),20,5
42402,3533,경찰직공무원(남),39,6
42403,3533,경찰직공무원(남),20,7
42404,3533,경찰직공무원(남),33,8
42405,3533,경찰직공무원(남),19,9
42406,3533,경찰직공무원(남),37,10
42407,3533,경찰직공무원(남),39,11
42408,3534,경찰직공무원(남),44,12
42409,3534,경호직공무원(남),21,1
42410,3534,경호직공무원(남),15,2
42411,3534,경호직공무원(남),29,3
42412,3534,경호직공무원(남),20,4
42413,3534,경호직공무원(남),10,5
42414,3534,경호직공무원(남),18,6
42415,3534,경호직공무원(남),18,7
42416,3534,경호직공무원(남),43,8
42417,3534,경호직공무원(남),48,9
42418,3534,경호직공무원(남),34,10
42419,3534,경호직공무원(남),12,11
42420,3535,경호직공무원(남),7,12
42421,3535,소방직공무원(여),15,1
42422,3535,소방직공무원(여),28,2
42423,3535,소방직공무원(여),34,3
42424,3535,소방직공무원(여),15,4
42425,3535,소방직공무원(여),12,5
42426,3535,소방직공무원(여),39,6
42427,3535,소방직공무원(여),33,7
42428,3535,소방직공무원(여),40,8
42429,3535,소방직공무원(여),16,9
42430,3535,소방직공무원(여),19,10
42431,3535,소방직공무원(여),36,11
42432,3536,소방직공무원(여),10,12
42433,3536,소방직공무원(여),10,1
42434,3536,소방직공무원(여),25,2
42435,3536,소방직공무원(여),7,3
42436,3536,소방직공무원(여),26,4
42437,3536,소방직공무원(여),38,5
42438,3536,소방직공무원(여),34,6
42439,3536,소방직공무원(여),18,7
42440,3536,소방직공무원(여),40,8
42441,3536,소방직공무원(여),39,9
42442,3536,소방직공무원(여),6,10
42443,3536,소방직공무원(여),17,11
42444,3537,소방직공무원(여),12,12
42445,3537,경찰직공무원(여),25,1
42446,3537,경찰직공무원(여),14,2
42447,3537,경찰직공무원(여),34,3
42448,3537,경찰직공무원(여),5,4
42449,3537,경찰직공무원(여),42,5
42450,3537,경찰직공무원(여),19,6
42451,3537,경찰직공무원(여),11,7
42452,3537,경찰직공무원(여),32,8
42453,3537,경찰직공무원(여),43,9
42454,3537,경찰직공무원(여),43,10
42455,3537,경찰직공무원(여),11,11
42456,3538,경찰직공무원(여),27,12
42457,3538,소방직공무원(여),38,1
42458,3538,소방직공무원(여),46,2
42459,3538,소방직공무원(여),42,3
42460,3538,소방직공무원(여),5,4
42461,3538,소방직공무원(여),21,5
42462,3538,소방직공무원(여),27,6
42463,3538,소방직공무원(여),49,7
42464,3538,소방직공무원(여),17,8
42465,3538,소방직공무원(여),21,9
42466,3538,소방직공무원(여),6,10
42467,3538,소방직공무원(여),24,11
42468,3539,소방직공무원(여),19,12
42469,3539,소방직공무원(남),47,1
42470,3539,소방직공무원(남),25,2
42471,3539,소방직공무원(남),10,3
42472,3539,소방직공무원(남),5,4
42473,3539,소방직공무원(남),28,5
42474,3539,소방직공무원(남),9,6
42475,3539,소방직공무원(남),27,7
42476,3539,소방직공무원(남),10,8
42477,3539,소방직공무원(남),36,9
42478,3539,소방직공무원(남),36,10
42479,3539,소방직공무원(남),27,11
42480,3540,소방직공무원(남),25,12
42481,3540,소방직공무원(여),14,1
42482,3540,소방직공무원(여),20,2
42483,3540,소방직공무원(여),49,3
42484,3540,소방직공무원(여),34,4
42485,3540,소방직공무원(여),13,5
42486,3540,소방직공무원(여),18,6
42487,3540,소방직공무원(여),13,7
42488,3540,소방직공무원(여),16,8
42489,3540,소방직공무원(여),8,9
42490,3540,소방직공무원(여),47,10
42491,3540,소방직공무원(여),14,11
42492,3541,소방직공무원(여),19,12
42493,3541,경찰직공무원(여),27,1
42494,3541,경찰직공무원(여),31,2
42495,3541,경찰직공무원(여),46,3
42496,3541,경찰직공무원(여),23,4
42497,3541,경찰직공무원(여),9,5
42498,3541,경찰직공무원(여),26,6
42499,3541,경찰직공무원(여),29,7
42500,3541,경찰직공무원(여),46,8
42501,3541,경찰직공무원(여),35,9
42502,3541,경찰직공무원(여),28,10
42503,3541,경찰직공무원(여),6,11
42504,3542,경찰직공무원(여),20,12
42505,3542,경찰직공무원(여),9,1
42506,3542,경찰직공무원(여),45,2
42507,3542,경찰직공무원(여),24,3
42508,3542,경찰직공무원(여),38,4
42509,3542,경찰직공무원(여),21,5
42510,3542,경찰직공무원(여),47,6
42511,3542,경찰직공무원(여),7,7
42512,3542,경찰직공무원(여),34,8
42513,3542,경찰직공무원(여),22,9
42514,3542,경찰직공무원(여),49,10
42515,3542,경찰직공무원(여),48,11
42516,3543,경찰직공무원(여),17,12
42517,3543,소방직공무원(여),11,1
42518,3543,소방직공무원(여),46,2
42519,3543,소방직공무원(여),23,3
42520,3543,소방직공무원(여),37,4
42521,3543,소방직공무원(여),43,5
42522,3543,소방직공무원(여),36,6
42523,3543,소방직공무원(여),40,7
42524,3543,소방직공무원(여),44,8
42525,3543,소방직공무원(여),9,9
42526,3543,소방직공무원(여),23,10
42527,3543,소방직공무원(여),15,11
42528,3544,소방직공무원(여),22,12
42529,3544,소방직공무원(여),34,1
42530,3544,소방직공무원(여),30,2
42531,3544,소방직공무원(여),24,3
42532,3544,소방직공무원(여),39,4
42533,3544,소방직공무원(여),46,5
42534,3544,소방직공무원(여),15,6
42535,3544,소방직공무원(여),13,7
42536,3544,소방직공무원(여),8,8
42537,3544,소방직공무원(여),46,9
42538,3544,소방직공무원(여),25,10
42539,3544,소방직공무원(여),15,11
42540,3545,소방직공무원(여),37,12
42541,3545,경호직공무원(남),15,1
42542,3545,경호직공무원(남),21,2
42543,3545,경호직공무원(남),5,3
42544,3545,경호직공무원(남),21,4
42545,3545,경호직공무원(남),36,5
42546,3545,경호직공무원(남),40,6
42547,3545,경호직공무원(남),40,7
42548,3545,경호직공무원(남),23,8
42549,3545,경호직공무원(남),29,9
42550,3545,경호직공무원(남),11,10
42551,3545,경호직공무원(남),33,11
42552,3546,경호직공무원(남),36,12
42553,3546,경호직공무원(남),38,1
42554,3546,경호직공무원(남),37,2
42555,3546,경호직공무원(남),22,3
42556,3546,경호직공무원(남),29,4
42557,3546,경호직공무원(남),11,5
42558,3546,경호직공무원(남),29,6
42559,3546,경호직공무원(남),24,7
42560,3546,경호직공무원(남),25,8
42561,3546,경호직공무원(남),8,9
42562,3546,경호직공무원(남),42,10
42563,3546,경호직공무원(남),45,11
42564,3547,경호직공무원(남),42,12
42565,3547,경호직공무원(여),20,1
42566,3547,경호직공무원(여),27,2
42567,3547,경호직공무원(여),15,3
42568,3547,경호직공무원(여),15,4
42569,3547,경호직공무원(여),23,5
42570,3547,경호직공무원(여),10,6
